Stress,o1
1,0.5285633256150480
2,0.5852191690375960
3,1.1810605208534900
4,1.2235170372117100
5,1.0023800458050400
6,0.9231538420726400
7,1.1514386100190100
8,1.0905472345863100
9,0.9393500822205350
10,0.9795220120774070
11,1.5212269930177300
12,0.9767668622292250
13,0.6656334307147030
14,0.9933515170937380
15,0.8808399680466650
16,0.9293077537991230
17,1.0146235512505800
18,0.8892567167800100
19,0.8544422342769810
20,0.5153903850447940
21,0.8852247273314390
22,0.9133068680429700
23,0.9871420548641990
24,2.1376149746494700
25,1.1041021244632500
26,0.9415810347072420
27,0.7626878683798720
28,0.7466629747942190
29,1.4238601914954500
30,1.1525097846119000
31,1.2271814852490700
32,1.3553107491717000
33,0.7743676308921550
34,0.7969631010793250
35,0.9317548206700790
36,0.7351486183410590
37,1.2871264130373400
38,1.2428538369419000
39,1.0720491298637800
40,1.1872142689474100
41,1.0668905925341300
42,1.4183313106272900
43,1.1207855044062700
44,0.9476711070783510
45,0.9237045185725460
46,0.7885181622164500
47,0.9592064491823890
48,0.8865468927247640
49,1.2084876236454800
50,0.8816949334968820
51,1.1502103889231800
52,2.7539658945450700
53,0.7993111377245880
54,0.9704854195599000
55,1.1411870925030500
56,0.5319898062870390
57,1.2154791577246600
58,1.5248884598424100
59,1.2420274340296100
60,1.4363860824722400
61,0.8612384565301950
62,1.0539043905547700
63,1.1718230005158400
64,0.9529469664396760
65,0.9707780703718470
66,0.7349785045444860
67,1.0852429912948900
68,1.0560221453569700
69,0.5933914621163230
70,1.1479049240631900
71,1.1891107521737400
72,0.9467437037158390
73,1.0653659063418000
74,2.2286782383339200
75,1.2273206584358300
76,1.0423637553768100
77,0.7711370534901690
78,1.0897179207669100
79,1.7423354019153300
80,1.7194524780083800
81,1.1211218221098700
82,1.2533429477876000
83,0.9896160716261190
84,0.8925747162149940
85,1.3442016513669700
86,1.1765113852432000
87,0.9538135501363190
88,1.0531076497610900
89,0.8343312210412830
90,1.1481551936291100
91,0.8850072495995320
92,1.0870845984334200
93,1.2006751527973200
94,0.7510260240024270
95,1.6860279250993600
96,1.0941689283038500
97,1.1243954064680300
98,0.8999485276163830
99,0.9631709957256190
100,1.4289799089625500
101,1.3815980944425800
102,0.8452920741986640
103,1.1530476228560000
104,0.6987757378933090
105,0.7301489104212870
106,1.2181532624531300
107,0.7146029953623140
108,0.7627957879293090
109,1.2494088834895400
110,1.1383048768009700
111,0.8174458046522280
112,1.0434484312923900
113,1.2945432961526100
114,1.9548592848145600
115,1.3136656922061400
116,1.1371685846675300
117,0.8806788714260310
118,1.1218678659451000
119,0.8748320935541480
120,0.8080886434928050
121,1.1002590267133100
122,0.8444705798823920
123,0.9793259481443460
124,0.7195099918607570
125,1.0168981914522100
126,1.0548221656138800
127,1.3881651178657700
128,0.9748950755775010
129,1.3954943364555000
130,0.9566977507124560
131,0.9478726576499930
132,1.1522014918204500
133,0.8286910992103920
134,1.0430600277221800
135,0.9429762023323710
136,0.7214576305100670
137,1.3827981657749600
138,0.8141057665866860
139,0.8132971174673950
140,0.9424279857509450
141,0.9496645219297090
142,1.4635876653213600
143,0.8469157006088280
144,1.1038205418841000
145,0.7580317201342240
146,1.0304777039081600
147,1.1987404130802500
148,1.1046567114639100
149,1.3652040044308400
150,0.8088410620223530
151,2.0087014618044000
152,1.1806193886141800
153,0.7951650605705040
154,0.8866936089519100
155,1.1275562588277000
156,0.9092070241794430
157,1.1063295011536600
158,1.1988091622404600
159,1.3140524904882300
160,1.3955576731848400
161,0.6042885227803900
162,1.0338551804881500
163,0.9092141902460490
164,0.9278636744095510
165,1.3957620315532700
166,1.7198004487612600
167,0.8846296181733870
168,0.8925817302250590
169,0.8232961762111660
170,1.0278873551053800
171,1.3237994011517100
172,1.0625032595350700
173,1.7461526529617200
174,1.0387483325190000
175,1.2318295108894800
176,0.5852737236753100
177,1.3459622149210400
178,1.4788200512877000
179,0.9155141805559760
180,1.7652609596367600
181,1.2771525879824600
182,1.2745781430122100
183,1.1357509892249400
184,1.0983627324223800
185,1.0871242747455500
186,1.1991922890360500
187,1.3927663719114200
188,0.9222394216711860
189,0.9194590688378160
190,1.2641402438867200
191,1.0974458331757800
192,0.7832054198029620
193,1.2382033559995000
194,1.1840256212142800
195,1.6537748291673000
196,1.3604730880552100
197,0.6182037671127020
198,0.9768881226742380
199,0.7661364068179550
200,0.7542153507679840
201,1.2243746814484000
202,1.2275150268628700
203,1.1197810385802900
204,0.9068447967520230
205,1.2308860002780800
206,0.9095624103667490
