Stress,o1
1,1.24228529097279000
2,0.19362888574609400
3,1.61263393085463000
4,1.73019167836508000
5,0.97177258936057000
6,1.38793743675833000
7,1.12453172840939000
8,0.90890412354342400
9,1.29669744756373000
10,1.14059425706524000
11,1.69615446955227000
12,1.48768193811470000
13,1.09407664189979000
14,1.46517606967468000
15,0.91560890133745300
16,1.62875985322997000
17,0.79647117901256200
18,1.43284927393962000
19,0.70620431017130800
20,-0.46299377444849400
21,1.13379702660060000
22,1.02450642053179000
23,1.87315937473815000
24,1.18109612862124000
25,1.34640934345015000
26,1.41932433253559000
27,1.12979586015578000
28,0.92738435979810700
29,1.25879468640051000
30,1.12298041650258000
31,1.55430073537436000
32,1.07264379107249000
33,0.91596611298228000
34,1.19572936086299000
35,0.87642234564428500
36,0.99250032938773700
37,1.55824252130267000
38,1.43485237259017000
39,1.60013195520199000
40,1.37390051027406000
41,1.25254730394864000
42,1.63194140227869000
43,0.88122415867931700
44,-0.06790876689868750
45,1.46823162470243000
46,0.96666330066145400
47,1.73505544899574000
48,0.31483090749496400
49,1.63189715739787000
50,0.74559834341258900
51,1.48342432096676000
52,1.19807557570988000
53,1.12502968730010000
54,1.17521041499869000
55,1.05134387107128000
56,0.29097979012543300
57,1.25973301181057000
58,0.98349890568224900
59,1.75662602093308000
60,1.73208124981646000
61,1.10604239276887000
62,1.57109286573385000
63,0.73166022409626800
64,1.20267979590531000
65,1.25820794591188000
66,0.75012500534429600
67,1.42161851801286000
68,1.43292603316634000
69,0.98901875260214800
70,1.66107472151821000
71,1.06611889808363000
72,1.07572297261175000
73,1.66146922923757000
74,-0.65409719656071000
75,1.57658466343751000
76,1.41159656976633000
77,0.73680454698319500
78,1.65281488057107000
79,1.17829299303519000
80,1.31071190729603000
81,1.25896008573559000
82,1.61859015204291000
83,1.45182672322931000
84,0.92890196237465900
85,1.39794044508417000
86,0.67760257835415200
87,1.26909692286081000
88,1.30682814125483000
89,-0.01248799192477540
90,1.72223736742363000
91,1.00755565657924000
92,1.05884660255916000
93,1.84217735755633000
94,0.59055112636804600
95,1.23189946359555000
96,1.29314477901762000
97,0.76566504325238400
98,1.83772339652064000
99,0.73675559777988700
100,1.04935310338422000
101,1.84114327219461000
102,-0.11988375521475500
103,1.55468477632316000
104,1.27571744284537000
105,0.80239301593461200
106,1.60024369876072000
107,1.20886553674139000
108,0.98604998401026100
109,1.46793725570831000
110,0.87752337639174400
111,1.05053047669374000
112,1.35364647045942000
113,1.96733684102785000
114,0.67355433585494600
115,1.56988975820266000
116,1.09190917403163000
117,0.51951385613761800
118,1.71378728607801000
119,0.28133126660629200
120,0.71720581591802700
121,1.52598527434520000
122,0.75825687686089500
123,1.37644535252194000
124,1.34705743735142000
125,1.07299541108406000
126,1.23741957434065000
127,1.28493133513938000
128,1.32874420044772000
129,1.61943560194066000
130,0.66998080390844100
131,1.43156327777523000
132,0.78069600633926700
133,0.93922834771738200
134,1.41714590678115000
135,1.26067860781181000
136,0.64337947286109800
137,1.80316463726238000
138,0.57241997773699200
139,1.49986187470688000
140,1.57484483758686000
141,0.49356487857363800
142,1.76862118677412000
143,0.92185478549399400
144,1.06519499371699000
145,0.62110791139915300
146,1.54714122965934000
147,1.04653513156546000
148,1.34327593300146000
149,1.48513846926676000
150,0.77453664765028000
151,1.45681201502346000
152,1.57746973768560000
153,1.08486120747099000
154,1.76730969966977000
155,1.35096585461278000
156,0.55559042690899000
157,1.51976053458567000
158,0.41173963907184000
159,1.42969024207898000
160,1.42898668985109000
161,0.84531042586532700
162,1.72910093763285000
163,1.04213666798861000
164,0.91517445378113800
165,1.64774783534076000
166,0.01496008451007310
167,1.38678791989190000
168,1.36974184189929000
169,1.02227406947245000
170,1.36087850898084000
171,1.43454154686076000
172,1.32140310743368000
173,1.76472163224960000
174,0.74475310809231600
175,1.42391160246606000
176,-0.01967173208518760
177,1.71373231690169000
178,-0.36358362877191100
179,1.55405145130092000
180,1.14723140863928000
181,1.01194966256494000
182,1.85060835773687000
183,1.03395923601815000
184,1.38872214836343000
185,1.75524522343001000
186,1.14480532102100000
187,0.99475504764215100
188,1.21894829077148000
189,0.89313976454963900
190,1.53388693195424000
191,1.32891696648894000
192,0.63188719816576900
193,1.57277026153563000
194,1.23888346466888000
195,1.88493982508134000
196,1.72559667045371000
197,0.68453684710647200
198,1.52873889874845000
199,0.69966623162609300
200,-0.14118759432853400
201,1.19278263307988000
202,1.17355452808714000
203,1.48908285057158000
204,1.39272873655682000
205,1.54383196600193000
206,1.34457158858821000
207,1.19502350400297000
208,1.74980560697071000
209,0.68750498191657600
210,1.30435162057306000
211,0.93616728869855900
212,0.53189040625059100
213,1.60981227734584000
214,1.16160367777324000
215,1.73441357809302000
216,1.52332592136535000
217,0.99693819099165700
218,1.34547960346315000
219,0.84904815312630400
220,0.39469160219583800
221,0.76843122055722400
222,1.14782209979112000
223,1.72061860136981000
224,1.32961289342636000
225,1.35425863121428000
226,1.19545402507335000
227,1.13336085774536000
228,0.02851372770635850
229,1.39175482478015000
230,1.27904915426815000
231,1.68717152834222000
232,1.59882433211044000
233,0.77005421052564600
234,1.37595865716632000
235,0.35073722762959500
236,0.71859320573412000
237,1.57868458324148000
238,1.10015980794830000
239,1.77903992718028000
240,-0.02275384044322390
241,1.00584289124954000
242,1.38305853828117000
243,1.43408577576676000
244,1.54968193248476000
245,1.45101255502617000
246,1.37701431538046000
247,1.09026199468265000
248,0.00849429772036300
249,1.63429134166232000
250,0.75776824066132700
251,1.79170679308854000
252,1.72043885654892000
253,0.97721543112213200
254,1.61123035544480000
255,0.80806986405748600
256,1.18236078558188000
257,1.48105839766236000
258,0.90334911255836000
259,1.38656644770145000
260,1.20450374413490000
261,0.59895141193947400
262,1.64293125035923000
263,1.12864994135412000
264,-0.11297597308726300
265,1.55969511865965000
266,0.04187552691372310
267,1.42536332825006000
268,1.48356386225348000
269,0.72280060270497200
270,1.70952205233704000
271,1.21563421400546000
272,0.82730655557788900
273,0.91571531177966000
274,1.45918650950450000
275,1.38480545515535000
276,1.31153530935525000
277,1.56770610983607000
278,0.98559768372712800
279,1.55801378910200000
280,1.59080143051672000
281,0.35946456792872600
282,1.64692789022541000
283,0.90212836713779100
284,0.81169469890382500
285,1.77963753126451000
286,0.60167775239360500
287,1.49206323630350000
288,1.61333056259144000
289,1.01881383307394000
290,1.78605586575720000
291,1.01873799490527000
292,0.65037887137298800
293,1.51393947915772000
294,-0.36579935253381600
295,1.67476322393930000
296,1.03511271822444000
297,-0.03843294111480170
298,1.18761343180462000
299,1.27197813149396000
300,1.24417215064133000
301,1.69620520200549000
302,1.20030152793331000
303,1.38938439150237000
304,0.61438275502219600
305,1.58781845918107000
306,0.05425881729189180
307,1.51109297341730000
308,1.59368990279091000
309,0.91335872617273100
310,1.64080011376823000
311,1.16319795865651000
312,0.98619781295665200
313,1.47160907988732000
314,0.66261204955597600
315,1.48231736276795000
316,1.07860604420054000
317,0.63132851180262000
318,1.54085000002204000
319,1.29265775674849000
320,0.06571801728748850
321,1.48705757166169000
322,0.77602533347875000
323,1.70586999393267000
324,1.49800999959587000
325,1.02095128658799000
326,1.28494114302645000
327,0.83086149985036900
328,0.77795197420974000
329,1.36925125420673000
330,1.17028543840744000
331,1.58705529523919000
332,1.55631756678165000
333,1.51576433911637000
334,1.11769492338176000
335,0.57936143843316900
336,1.52562711268424000
337,0.39758610810078800
338,1.34022134462524000
339,0.16066527411071800
340,0.16179941738319300
341,1.58181767960222000
342,0.89819257735835700
343,1.76096525791118000
344,1.52843879683475000
345,1.54496057462811000
346,1.37443726283816000
347,1.15050220253481000
348,0.69211047170497700
349,1.31031150204651000
350,1.22573794428148000
351,1.65360324117174000
352,1.61231755396960000
353,1.41151178818556000
354,1.01220718758654000
355,0.83042158936004800
356,0.32259626035520500
357,0.82738516879126500
358,1.17184220686342000
359,1.46566777710692000
360,1.75682082899330000
361,0.91926416858513700
362,1.43372393070025000
363,0.61531561145776900
364,0.64105695494964000
365,1.42783771980732000
366,0.60375865407232200
367,1.98739021664520000
368,0.07893254253110800
369,1.35292569351739000
370,0.79586892166848100
371,1.54300152997574000
372,1.54441969843259000
373,1.31134347713101000
374,1.16434855939947000
375,1.06772860389590000
376,0.99748001244563800
377,1.63863315792433000
378,1.16160779053721000
379,1.94271183498713000
380,1.51663266217313000
381,1.20392088261027000
382,1.47435846207079000
383,0.52281263896563100
384,0.15567758783683800
385,1.33421368853403000
386,1.09702628701777000
387,1.76244372161238000
388,1.83892086423010000
389,1.18077392591699000
390,1.52928096671196000
391,0.66848303115284500
392,0.69553216027680900
393,1.44884410509785000
394,0.96806074498069800
395,1.68076439710313000
396,1.05826110097139000
397,1.21332341693666000
398,1.19292711858660000
399,1.19290827279635000
400,1.95205570703876000
401,1.34085296307923000
402,1.51323319873342000
403,1.06902699589005000
404,-0.65754533964368600
405,1.43724362406020000
406,0.67065996626527300
407,1.71436857522571000
408,1.22805366554566000
409,1.12235411636392000
410,1.37514844636883000
411,0.69917458367846800
412,1.05202942299395000
413,1.21608899454282000
414,1.24618108838957000
415,1.43099152752435000
416,1.26478939542079000
417,1.20611679896224000
418,1.09454179638652000
419,1.10454911141860000
420,0.71628967643127600
421,1.49042421555914000
422,0.93800903355276200
423,1.58039923524748000
424,1.65354283315832000
425,1.22803937649284000
426,1.45146995591992000
427,-0.36192597549493400
428,0.63170171091897700
429,1.07745242114622000
430,1.03009696063540000
431,1.84004657584598000
432,1.04232695650500000
433,1.41570024362124000
434,1.35527263612947000
435,1.60808376034538000
436,1.41778654219707000
437,1.10672045389410000
438,1.25262628513164000
439,1.04593527618346000
440,-0.17817876657749200
441,1.29745549527354000
442,0.52789671365944100
443,1.80993001010160000
444,1.90299208185194000
445,1.18848577478090000
446,1.30046907045100000
447,0.71923463199291300
448,0.98234113483787800
449,1.40434114935353000
450,0.38098508298659600
451,1.32642763233691000
452,1.25264246208285000
453,1.30149557189687000
454,1.64690686536264000
455,1.50630058501694000
456,1.06584252133466000
457,1.72142835200440000
458,0.75531771610161700
459,1.65284067410052000
460,1.09380120904913000
461,-0.36131396172135400
462,1.70076593298720000
463,1.20971398819110000
464,1.23245786934703000
465,1.01858262119539000
466,1.60949384715209000
467,1.25357317740452000
468,1.12794628428127000
469,1.51652656097097000
470,0.71853246685505900
471,1.31095457238822000
472,1.17573853585770000
473,0.36744987058076400
474,1.66863043670906000
475,1.16789147579079000
476,0.82752735452280500
477,1.87211416751517000
478,0.50039173724130100
479,1.47295096699263000
480,0.98810806381456600
481,-0.84285243020532700
482,1.53378240405044000
483,0.60816418975103100
484,1.07770356801437000
485,1.80113645115320000
486,0.89260159233911300
487,1.60617923359950000
488,1.36639122589066000
489,1.05491088004718000
490,1.49020974162680000
491,1.37758508798229000
492,1.02499329544737000
493,1.77334465263183000
494,0.90060433134370700
495,1.43017720520101000
496,0.95395924054753000
497,1.37635823157103000
498,0.01511956732748270
499,1.42907606149507000
500,1.08383429849117000
501,0.37500985470114800
502,1.85149016157386000
503,1.18418230246439000
504,1.18451779146451000
505,1.47619551042708000
506,0.90866585444948900
507,1.32767242990365000
508,1.43414583755785000
509,1.04836742062638000
510,1.50032436894345000
511,1.66891454944778000
512,-0.20104239219266800
513,1.23714659536833000
514,0.90487453258317200
515,1.46049418646016000
516,1.45699188084528000
517,1.37055987499009000
518,1.28254435606758000
519,0.92356052942617300
520,0.57228599360945800
521,1.79845074820225000
522,1.33243735252665000
523,1.77097819441080000
524,1.51382621881542000
525,0.25365481980343200
526,1.48320156196416000
527,0.55605186626988200
528,1.51826706998755000
529,1.25622006298202000
530,1.07755814101020000
531,0.69145729768439400
532,-0.30842165316003400
533,0.87834324708653200
534,1.12953470722123000
535,1.48307460947714000
536,1.62813445591944000
537,0.58124270762178800
538,1.64243550375579000
539,1.01185133746023000
540,0.12382344698629100
541,1.76921083695141000
542,1.04908164319055000
543,1.67242576802456000
544,1.51683337612859000
545,0.44804794320028500
546,1.59425574508944000
547,0.51805374843188000
548,0.60483725133164300
549,1.57340575122349000
550,0.99490306677594500
551,1.77803624329845000
552,1.67893903520562000
553,1.37744955481668000
554,1.19866788276697000
555,1.24978772367572000
556,-0.42804549849662800
557,1.28306562907106000
558,1.15664120410212000
559,1.57979059782163000
560,0.19982146374921900
561,1.59137659085100000
562,0.82227727261135500
563,1.66839193696601000
564,1.35690335039465000
565,1.11354206778545000
566,1.49750498438284000
567,0.97129024494141600
568,0.51832210477336600
569,1.19609345834064000
570,1.29595321223404000
571,1.67316893336817000
572,1.71044650617548000
573,1.09587212970558000
574,1.32138917410744000
575,1.15502442581246000
576,0.64925577826604900
577,1.67331437571468000
578,0.58444889808442500
579,1.35239531344404000
580,1.55144074744728000
581,0.92904397148304600
582,1.70605122222493000
583,0.92354127678836100
584,1.22222686989759000
585,1.59021745112762000
586,0.70451402214051600
587,1.41318853059024000
588,0.97899209808040700
589,0.71335498058731200
590,1.73300934402054000
591,1.22557136900116000
592,1.61826306301216000
593,0.89922909052843400
594,1.76865438500437000
595,1.15223105747255000
596,0.81072642879489500
597,1.73701515248490000
598,-0.44489920970454200
599,1.58478125117610000
600,1.02934537012400000
601,0.60130849858941800
602,1.47650302288049000
603,1.08405999772380000
604,1.47256046890050000
605,1.72967427480810000
606,1.07451033918612000
607,1.36132993899945000
608,1.08343413185913000
609,0.91372224828796200
610,1.49144676382758000
611,1.50749176311964000
612,1.36984196340265000
613,1.65582134673850000
614,0.94198786575819300
615,1.31582513475844000
616,1.42390997888838000
617,0.60310050484646900
618,1.63294432734038000
619,0.95671565876792400
620,1.06344969802981000
621,1.66565496233093000
622,0.28801492192272500
623,1.45378116484619000
624,1.20889654827552000
625,1.57413999302898000
626,0.86863255356901600
627,1.21532425137367000
628,1.27462432714657000
629,0.61735965331383700
630,1.66575305969092000
631,1.22423911331487000
632,0.43838649702396100
633,1.56749607517317000
634,-1.09741718641205000
635,1.49246798249524000
636,1.50134484046520000
637,1.09145069334924000
638,1.76032944131629000
639,1.22664543929214000
640,0.87072142478709000
641,1.76357685220949000
642,-0.11384543429790900
643,1.52061016504074000
644,1.46181243047009000
645,0.40988828114806800
646,1.71368571233885000
647,1.23252619717821000
648,1.28267450315866000
649,1.45853061289277000
650,0.83356191711840600
651,1.05538562339670000
652,1.38549660109645000
653,1.44263674275782000
654,1.63736178996716000
655,1.34734120392065000
656,1.31633424227093000
657,-0.13869364702164700
658,1.62379713200799000
659,0.85157496491391700
660,0.93870623827324300
661,1.77886495338420000
662,0.77903723014283000
663,1.50725971799043000
664,1.22741973223684000
665,1.15325757848250000
666,1.24666117092124000
667,1.15483461862923000
668,1.08942025903327000
669,1.59491541340985000
670,0.42785498956405900
671,1.51552267180004000
672,1.30574667135509000
673,1.01496215803997000
674,1.48330206562028000
675,1.17626704216415000
676,0.87592967701089700
677,1.41139136598691000
678,0.90612730756178300
679,1.30465507197016000
680,1.08004186365926000
681,0.57823242586724200
682,1.60588068203148000
683,1.17154483705283000
684,1.25977816284873000
685,1.68600086897885000
686,0.28747761124236200
687,1.61611034552509000
688,0.92635820466745500
689,1.41696305660805000
690,0.25563948984890500
691,1.29666342548531000
692,1.41086120681487000
693,1.26644634739849000
694,1.43778117286534000
695,1.28434686326776000
696,1.17016640147500000
697,1.87751539951809000
698,0.52493861610710700
699,1.78327585961155000
700,1.50666109838031000
701,0.54046826427669100
702,1.80099423711273000
703,1.05852756524314000
704,1.05276410506107000
705,1.31584701295907000
706,1.31852131127832000
707,1.75983004698314000
708,1.43501238173740000
709,1.19729561807701000
710,1.36084483876908000
711,1.05853029211971000
712,-0.96807504305860500
713,1.50847427362907000
714,0.95812666073797100
715,1.75121298791072000
716,1.75687936931190000
717,1.22268821801454000
718,1.36075704673669000
719,0.81287697517224000
720,1.21695225728532000
721,1.25913228289667000
