Scenario,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13
13,-0.30966484693521500000,0.54799217267053600000,-0.07964975137347520000,0.02950265788917110000,0.71657223360355900000,0.01132641604707890000,0.12198211874882900000,0.06596963765055400000,0.44652466840388100000,0.23681227347382900000,0.25968545788320600000,-0.57183405795725900000,0.14384182210283600000
14,-0.32531409700020900000,0.25154225189850100000,-0.08847953249401780000,-0.06423494856761870000,0.12949661378387800000,0.00385590213386107000,0.07831967771628320000,0.06254012495869750000,0.48771411284795800000,-0.24946246783377200000,0.04765725478397900000,-0.74026507130173900000,0.08219532691590650000
15,0.00288492805621242000,0.70295808703044900000,0.01349436553235500000,0.00815403862109386000,0.14560667027797400000,-0.04836766112815740000,0.14058244804944200000,-0.19852163720538100000,0.29520658428235200000,0.14825678556177100000,0.23644687360989600000,0.03647730738592910000,0.05479688461060430000
16,-1.21922595998170000000,0.04902916442785460000,0.22126234211237900000,0.24322884138361300000,1.18351968973754000000,-0.14292860022009100000,-0.14904971688943100000,0.36660523340332700000,-0.24449675584879600000,-0.32307317464635900000,-0.52292120097478200000,0.06096918996102760000,0.04794727403427880000
17,-0.67142465716684400000,0.33132109245763100000,0.12339914731212700000,0.22224597660851100000,0.11083613442925300000,-0.16239160179632900000,0.08492139383966790000,0.10368747109991600000,-0.13147944984664400000,-0.14405976929794900000,0.28339738677850900000,-0.29103916424357800000,0.14384182210283600000
18,-1.30515656516703000000,0.23160848600234500000,-0.00819422899083787000,0.05720095748025180000,0.32959000972068900000,-0.08899805092749040000,-0.10910673705205200000,0.44607918955422500000,-0.22745005534749500000,0.18624174622814200000,-0.30824163402439700000,-0.01730663597970800000,0.02054883172897660000
19,-0.61166769190252800000,0.78379345962789100000,0.29107198013280600000,0.27879735170713700000,0.29712281336105000000,-0.04797645563850480000,-0.23022169753403400000,0.09490570360867520000,0.12674593181872200000,0.06560208456667910000,-0.29910944672365300000,-0.42927658717453400000,0.27398442305302200000
20,-0.87720028586910500000,0.36740538037408800000,0.00351432345171772000,-0.12025281663883000000,-0.04176847057474400000,-0.04051258442274420000,-0.03458822559321680000,0.33609648041377900000,0.06821048587807320000,-0.24923054656502200000,0.33527155472575400000,-0.60784678400122900000,-0.01369922115265110000
21,-0.76810350627903400000,0.28062652419930600000,0.22252479144706800000,0.46271000432496300000,0.82667934120749300000,-0.09087058325352260000,-0.01563041307605800000,0.14238199776475600000,0.16831074533723800000,0.04846175564658770000,0.02547437514214190000,-0.10229295199512800000,0.19178909613711500000
22,-0.00847290521936141000,0.09467334146056920000,-0.02187769782830930000,0.27995550667673400000,-0.10848382978073400000,-0.01549949506470940000,0.13885036216915000000,-0.04130955344604410000,-0.20347492988090800000,-0.16775576209750300000,0.38254565070199700000,-1.16070209182316000000,0.03424805288162770000
23,-0.10747932673659500000,2.28900199260413000000,0.18351626300851900000,-0.04336317005382550000,0.06832643526550100000,0.08596037427156780000,-0.08073567071316160000,0.01706176493742420000,0.58296984118540800000,-0.13671202278085500000,-0.13172333752232900000,-0.22694472195828700000,0.09589454806855750000
24,-0.52837915881924100000,0.75334229404436300000,-0.07014008241558160000,0.30277060944293300000,0.12106399556514700000,-0.06341010914290910000,0.07781153167905090000,0.13673876997466900000,-0.08992199315496940000,-0.24490931456862900000,-0.23678024540752200000,-0.65757395780927700000,0.10959376922120900000
25,-0.68649338986338500000,0.15260323768111000000,0.10041188057407700000,0.21230616060767300000,0.19835084040194000000,-0.09380525559664520000,-0.93293405172022800000,0.15569947612316600000,0.10810693177593700000,-0.30587619619402400000,0.31559511300105000000,-0.27409820149471300000,0.12329299037386000000
26,-1.15986458816783000000,-0.11179498479649800000,-0.26778126129674300000,-0.15164138581295300000,0.27463620814125000000,-0.01230345451517350000,0.15119959122817300000,0.29322611376202900000,0.00678918751347468000,0.02964324313319090000,-0.21842359892582600000,-0.36918527561720800000,0.14384182210283600000
27,-0.16401386661117800000,0.25236558330013000000,-0.26504731553649600000,0.12137399148900100000,-0.17826589134281200000,-0.07937878216713460000,0.11430700881866600000,-0.28512928299292500000,0.09462471154179040000,-0.19189979203724500000,-0.08542785470588970000,0.04655421379747350000,0.51372079322441500000
28,-0.35999072539467800000,0.15514329020607600000,-0.32693895492939400000,-0.04527635906591840000,-0.06647513644170450000,-0.02015514073320830000,0.01732443415270490000,0.04748093557233570000,0.13019155753630800000,0.11664954598578200000,-0.48855148468412600000,-0.69801289009071800000,0.12329299037386000000
29,-0.37898155138009700000,0.58854343120661800000,0.31107866542278800000,0.20046264074501200000,0.20768216622477800000,-0.09485622295512120000,0.13909537743343800000,0.01572115135075370000,0.19181527559938200000,-0.02923079434464780000,-0.46233245902297400000,-0.69162680068531900000,0.28768364420567300000
30,1.68857379778686000000,-0.07100645353057690000,-0.19039330665615300000,-0.07432108011975000000,-0.10404113429380500000,0.18020593383769100000,2.32324200536633000000,-0.80232841537083500000,-0.24251466760666600000,0.04485074514196650000,-0.07874063876720680000,-0.17212862551471700000,-0.07534571633958090000
31,-0.47508526145990200000,0.53555285724386000000,-0.25103752395111300000,0.17021255699825000000,0.09910610931271350000,-0.10371343751931600000,0.15317108185205100000,-0.04169861383930350000,0.37669587758358500000,0.09032632859237930000,0.11579825476589400000,-0.11476917349904700000,0.33563091823995100000
32,-0.20984812535452200000,-0.17773092550313700000,0.26020850306497800000,0.21990748618935600000,0.46737951067765600000,-0.08459690759351260000,0.08193905037764340000,-0.21763804574090600000,-0.05007715884018720000,0.17016588992440700000,-0.21627464170903100000,-0.32948219833057700000,0.32193169708730000000
33,-0.14375149818949100000,-0.03890413595521100000,-0.24876471962771400000,0.07696576735694700000,-0.00167046056849571000,-0.13614844154585900000,0.09405048150319340000,-0.08448859083314710000,0.54869260883636500000,-0.17843610824336600000,0.88324529945938200000,-0.39069224692854800000,0.21918753844241700000
34,-0.30279395526817300000,0.06647803173767190000,-0.04597267824220890000,0.27036918090879100000,0.25660167076556200000,-0.13916075337492600000,0.19562545184584100000,-0.14024043000815800000,0.36988046464467900000,-0.24019875534902400000,0.24468110818015000000,0.16898844193013200000,0.13699221152651100000
35,0.03767001015962260000,0.13390165540881100000,0.41353586231284400000,-0.04064426484599520000,-0.18265261070783600000,0.00039191993627846000,0.07858026900315310000,-0.03416547289032160000,0.73846215515167200000,0.14700388092734500000,0.31354139776241500000,-0.73164638378823200000,0.03424805288162770000
36,-0.51461534905018100000,-0.30903386578766200000,0.07251796414141740000,0.59861593920959800000,0.19872997019281100000,-0.06749395390849370000,-0.04908527158259070000,-0.01452594619690340000,0.20314865229410600000,-0.17348271820094800000,-0.12521223163079800000,-0.61580298596332500000,0.26713481247669600000
37,-0.02490317028377920000,0.06104825608985280000,-0.31027005890567200000,0.12991711441162500000,-0.16765357672574100000,0.04086843905083860000,-0.13823912444014300000,-0.03580775682105670000,0.23477164272710500000,0.17141369432086900000,0.10024033407419900000,-0.85424466978537300000,0.05479688461060430000
38,-0.35866218654289200000,0.34268472293672200000,0.13409827295090500000,-0.03323664339961500000,-0.11744941611626400000,0.04740008154245720000,0.11980997591139000000,0.20443852213718000000,0.14844360858114500000,0.02796514761266300000,0.33008333136752900000,-0.89780925081563700000,-0.08219532691590650000
39,0.05657345158355630000,0.64245786978181400000,-0.42287833391154600000,-0.06381932431448900000,-0.09279857183894930000,0.01799028385182080000,0.01083967419462540000,-0.00517107230328088000,0.07029907025859380000,-0.08963545142184960000,0.32326345205074200000,-0.83248261050214200000,-0.01369922115265110000
40,-0.14720638683053100000,0.13602821032130300000,0.01925871056765960000,0.11051747936761600000,0.18584128338746000000,-0.09733002469273160000,0.18918633847111900000,-0.37118476075823400000,0.10361838596987700000,-0.22544931020208800000,-0.35661476635846200000,-0.43761318794319600000,0.82880287973539000000
41,-0.80909400264919700000,0.14943034395572900000,-0.07521176183107710000,1.02398837687775000000,0.73427416888651000000,-0.07300534607007980000,-0.06241116696324740000,0.16473255290909300000,0.16626575093115600000,-0.26134732194367900000,-0.37136722072549800000,-0.28330323529987600000,0.15754104325548700000
42,-0.14396043805553500000,0.12353586017703700000,-0.29027050699883600000,0.08016010211309050000,0.12422816152783800000,-0.05745204017831500000,0.10861386612042500000,-0.01148568640718910000,0.17167251864824400000,-0.30934319862481900000,0.42029099681968100000,-0.78271232272030300000,0.09589454806855750000
43,-0.10195878727852500000,-0.02619803912791800000,0.03435833234515870000,-0.11128221025850000000,-0.05973336840506330000,0.04174759652415530000,0.20624145621652100000,0.05139255154702570000,-0.11791572190492000000,-0.21435161877711700000,0.58564768680060600000,-1.16495478299553000000,-0.03424805288162770000
44,0.09847471333181510000,-0.24534755195701100000,-0.43805745659600400000,0.07179903036410170000,0.14026413133737700000,-0.00440702823990107000,0.12482041540068800000,-0.14419884673295300000,0.37292171229097900000,-0.04214036304154100000,0.41136865440419700000,-0.68769346170534900000,0.10959376922120900000
45,-0.75207581156806400000,-0.28637685905583200000,-0.15559642933435300000,0.07552726491944370000,-0.00286467923399046000,-0.04013633126072910000,0.05453870977343840000,0.13299556591578300000,-0.18773850608559400000,0.27371491599876900000,0.40461550723425200000,-0.57293782180468900000,0.11644337979753400000
46,-0.52777700353045200000,-0.12646268211200100000,-0.08653715261283050000,0.15059399857601900000,-0.02424709298161870000,-0.03272733254148070000,0.05533260235935460000,0.24222051846744900000,0.03295279019933190000,0.21155431152837300000,-0.20263574928058500000,-0.94901038097980400000,-0.06164649518692980000
47,-0.24378492813076200000,-0.01197481362348690000,-0.46106132841134900000,-0.18252350997002600000,-0.01407725502578540000,0.00704034460999779000,0.09414778111811090000,0.07433539542397060000,0.56362980550309000000,0.19008563068889500000,-0.14114443563383300000,-0.63399837520710600000,0.02054883172897660000
48,-0.91657156772528500000,0.17307917296249000000,0.08531815550756640000,0.13839156716295600000,0.15756603393945400000,-0.09939410462472990000,0.01001364928888130000,0.16090614071199900000,0.28392709748989200000,-0.04891818153034020000,0.09153113782339670000,-0.19071991210175300000,0.23288675959506800000
49,-0.11100214935357800000,-0.03353362892833460000,0.54988070649640000000,0.02827288464169190000,0.20684045515531300000,-0.03498694113673940000,0.11745429292816300000,0.02391139907417480000,0.30984353520376100000,0.50981771274077700000,-0.02506447388694850000,-0.86756111860935900000,0.04109766345795320000
50,0.08509551229655710000,0.23889634234480800000,-0.18228638740428400000,0.04811811666774560000,-0.03753152042480160000,0.03334476111886300000,0.03915302444536430000,-0.04226866658840530000,0.60754178668923900000,0.02454617156691740000,0.21766005817888100000,-0.65065060923291800000,0.04109766345795320000
51,-0.06193643484960610000,-0.10829968375445600000,-0.07982413120317760000,-0.14106342701758100000,-0.03573955152375720000,0.05886142177808350000,0.21172715594132600000,0.04076306055203240000,-0.05179630255352260000,-0.03267765213944180000,-0.09754591833226310000,-1.15906609168553000000,-0.05479688461060430000
52,-0.10506210870492100000,-0.20893941531267300000,-0.32379139769759500000,0.07302651863087260000,-0.09747832813115340000,0.05183293275904100000,0.13997247682754600000,-0.02696814002336790000,0.62912855601993300000,0.09592604478764250000,0.20169843522603300000,-0.68403702423781000000,0.06164649518692980000
53,0.16422033210678400000,-0.00258305445938580000,0.25016195549504000000,0.20842331136887800000,0.01831555709892030000,-0.01403839776687740000,0.03549113904469810000,-0.15389392290624200000,0.38094359081370800000,-0.48884860126564300000,0.22030376385480500000,-0.85902663499571900000,0.13014260095018500000
54,-0.22921311790274800000,-0.07062601093640000000,-0.21709132046339000000,0.25845548336225400000,0.12832842189468600000,0.00738657876737232000,0.04724148026885650000,0.05688670419435950000,0.26125632433824800000,0.19092730253280600000,-0.17303107769184500000,-0.86234798072832300000,0.02054883172897660000
55,-0.21771180277401000000,-0.27851971014693400000,-0.07648895185120420000,-0.06999917848853900000,-0.07390155531879680000,0.03417296209191740000,0.19558382637973500000,0.08296210424014160000,0.21112700562352000000,0.65388719123446500000,0.73229217736087400000,-0.78119392705776700000,-0.02739844230530220000
56,-0.38930613723589200000,0.03232894776458720000,0.22664401146854900000,0.00096831459866602000,0.20989058934567800000,-0.03797808777982170000,0.07525951856011090000,0.10005699382111000000,0.46804910763456400000,0.07431573142442580000,0.12233649224272200000,-0.62278506518240000000,0.10274415864488300000
57,-0.64452600729977000000,-0.18570532754726300000,-0.21930632934580800000,-0.08226278367612510000,-0.01287039851689050000,-0.01530628162483600000,0.15326293790542200000,0.21147654863989100000,0.37866704221695400000,-0.25928795231479300000,-0.12044619253297100000,-0.76668002058118900000,0.00000000000000000000
58,-0.34153307967274200000,0.02034987768253230000,0.06290642527300880000,-0.25968222463615000000,0.06463870492072980000,-0.02922551177189290000,0.16574329725535000000,0.10774557193051300000,0.10324145388309000000,0.25014008310790900000,0.08116848632615540000,-0.82647718758204300000,0.04109766345795320000
59,-0.56380255956076300000,0.15289161879339800000,-0.13707428712216900000,-0.03968911929516590000,0.02398782038595610000,-0.03508410263577010000,0.12929038126401100000,0.18455234705923100000,0.63592059892450500000,0.27312904363742900000,0.49833518118578200000,-0.36865678771898300000,0.02739844230530220000
60,0.06195070553782160000,0.41196787647644100000,0.09978675619065540000,-0.28293129947075700000,-0.04927104483193040000,0.07290191273794150000,0.27840919439845200000,-0.03320998942251110000,0.53002872868681600000,-0.30600244109126500000,0.30233245780932200000,-0.81046134171929100000,0.05479688461060430000
61,-0.00836361465631174000,0.44664675873041800000,-0.28683272371287500000,0.03271904637821450000,0.03885059406519370000,0.02428441043840500000,0.26600610650995100000,0.02917341951367420000,0.12451497141451300000,0.06422900775516500000,0.23840588943924900000,-0.88444436554837500000,-0.03424805288162770000
62,-0.32111411922388400000,-0.03440514963793840000,0.37426889780917200000,-0.06317351110230050000,-0.15174972639730100000,-0.00093510096482695000,-0.14347010935507600000,0.10507972625783900000,0.48786429425938700000,0.23641184693533200000,0.19332937255476100000,-0.71673291524231300000,0.06164649518692980000
63,0.07472667364552730000,0.01837763801763130000,-0.20159357234030700000,0.05169837023160390000,-0.07213169476971230000,0.00849288093597524000,0.21522739379233600000,-0.04104542714271290000,0.58637554473413500000,0.37136079141178100000,-0.11581246329930100000,-0.72673362636764000000,0.01369922115265110000
64,-0.05717352093592100000,0.54684338910102200000,-0.50514334251960100000,0.15703939278797500000,0.36351894831476400000,-0.12631664487898400000,0.09449600800976670000,-0.10819764909345900000,0.38592854711932700000,0.17706245148629500000,-0.06325143975610320000,-0.32504639838951000000,0.30138286535832400000
65,-0.52054687287894300000,0.20699269289980500000,-1.03387026822716000000,0.17024689292154700000,0.29758100426830300000,-0.04027173463244860000,0.04626170825580900000,0.03781299194489330000,0.70725077807070900000,0.27406891333485300000,0.21567182095135000000,-0.17068467490302700000,0.28768364420567300000
66,0.08996798783830570000,0.25912552070951100000,-0.01605429476066850000,-0.18015890810576200000,0.13075453782677000000,-0.01517029236306890000,0.13628813908211500000,-0.05401242132048030000,-0.04311836368995260000,0.02756898069432400000,0.20622120906196400000,-0.96484549500887000000,0.04794727403427880000
67,-0.55980028846227700000,0.21704995665917900000,-0.10933532165374800000,0.07908962072888860000,0.18454739566079000000,-0.05626921725055020000,0.13369434679680400000,0.15261049508673100000,0.08509697728406080000,-0.18904646848774700000,-0.62499236677899900000,-0.78966166790863100000,0.06849610576325540000
68,-0.47121700646404500000,-0.14175925799492600000,-0.13205105895559900000,0.26915661660344500000,0.22037472584595300000,-0.12538734506082400000,0.12137808879146200000,-0.13607791200741200000,0.11267152299563000000,0.04188506751596460000,-0.36737986492091700000,-0.20086180105081100000,0.46577351919013700000
69,-0.54227222680718200000,-0.22586749487871600000,0.29153405563745600000,0.13092376263294100000,0.36517874424607400000,-0.09990727827426080000,-0.02562817363041730000,0.07953308663758470000,0.11337862721991500000,0.01705245189812430000,0.19239992922727700000,-0.66365346387535100000,0.20548831728976600000
70,-0.32048005243280400000,0.06191563701348000000,-0.28968541662617100000,0.01508261887088150000,-0.23094261990412000000,0.05177346181740650000,0.11669495558913200000,0.17259046350109500000,0.91001142025914800000,-0.19722333195532800000,0.15687103848378500000,-0.65813946805046700000,-0.07534571633958090000
71,0.07118202587778080000,0.84694144947712800000,-0.06678505834359240000,0.24750849708396900000,0.10980383317414500000,-0.04331242151541180000,0.16943927265344900000,-0.02754011159892070000,0.05265662130269710000,0.13356017245968800000,0.05297267907000310000,-0.74707617222699100000,0.05479688461060430000
72,-0.06932572528748990000,0.58259510207000800000,-0.07860901947816520000,-0.08093653601301480000,0.03246613758829750000,-0.01559073609363860000,0.13296258212285000000,0.03896185264336760000,0.21740269312474000000,0.24784968621733500000,0.49804676909828200000,-0.64277601547508400000,0.02054883172897660000
73,-0.53663504359441200000,-0.02173606998482910000,0.07408421300813190000,0.51014103179905500000,0.40895889753938500000,-0.14801218939086100000,-0.05095750715236140000,-0.18520132854331700000,-0.30329214242483700000,-0.35991969527496100000,-0.36866849715692900000,0.38543967161230400000,0.41097663457953200000
74,-0.07064809768909160000,-0.36695192340523900000,-0.26658356543856300000,-0.18222140039731600000,-0.23318916370564800000,0.08088885626967150000,0.03778808079860430000,0.08268199121984910000,0.42415831511707000000,-0.14420367081369300000,0.31095920381206400000,-1.07543655043172000000,-0.07534571633958090000
75,-0.46269719511314000000,0.08229390306623970000,-0.05630905889287860000,-0.03281353199899290000,-0.02729066176076680000,-0.03686928357299870000,0.02102330612971830000,0.09308967110950310000,0.03091080269433990000,-0.19519377781690000000,-0.38734759490063600000,-0.73717682399036800000,0.10274415864488300000
76,0.05273928726512390000,-0.03131954896919310000,0.02186695253662550000,0.25903289004959000000,0.13426161202662900000,-0.09867078865238670000,0.21016723957884900000,-0.05411961104240160000,0.26480072026543300000,0.11802530094033000000,0.07187217578996430000,-0.86054353482927100000,0.06849610576325540000
77,0.15045247678203500000,0.09372525298156990000,-0.07226661391456860000,-0.15182797775842800000,-0.23856680636039400000,0.07427589611514040000,0.16161826977884100000,-0.05982566845709810000,0.43335793315552600000,-0.11023600714520300000,-0.13985189214177200000,-0.87793464598936000000,0.00684961057632554000
78,-0.40414657465134200000,-0.27052043510155800000,-0.63536852826103500000,-0.01472408279283780000,0.27404101140142600000,-0.02986705462646410000,-0.03524495171141210000,0.15624684243813600000,0.36745138555418700000,-0.11365114499345200000,0.00863072809698255000,-0.69587879150846100000,-0.05479688461060430000
79,-0.11883852836808900000,0.18918010261525800000,0.10246695874807400000,0.18298295636280500000,0.08045261635485150000,0.06391909222009340000,0.14317890160881300000,0.14384215505699800000,0.48318210761065900000,0.11991868570576200000,0.35284219309812300000,-0.91985884232393700000,-0.08219532691590650000
80,-0.04741786397423720000,0.45185124344459900000,-0.14347603216628500000,0.03162830646985230000,0.24362183516206900000,-0.04310411990540640000,0.03544531552477650000,0.04620837824058640000,0.18030804994501800000,-0.23529721447334500000,0.13008163980775700000,-0.83044164330863900000,-0.02054883172897660000
81,0.02270807080863280000,0.04901832591552040000,-0.04636012977084110000,-0.20197825587592500000,0.04446452771960940000,-0.00198749699205420000,-0.00849485584671401000,-0.01243535568362850000,0.74344632502920200000,0.11800795504320500000,0.47946603301986900000,-0.45978542130763800000,-0.04109766345795320000
82,0.04625415809971440000,-0.05796238807438810000,-0.18644730305169600000,0.10533415270526800000,-0.09026799182839260000,0.10011099196860900000,0.08030846373479730000,0.00563243344964503000,0.93972130684426200000,-0.12199459536372100000,0.56509737745035600000,-0.71287641037929600000,-0.06164649518692980000
83,-0.40033266870670400000,-0.09347876338624320000,-0.11984316865684700000,0.03334151105799010000,0.49400812182366000000,-0.05262336972760820000,0.19700323553756600000,0.04381274115949340000,0.45023618110004100000,0.14605043894643200000,-0.05210019330119380000,-0.48069914997472500000,0.15754104325548700000
84,-0.54724084796063400000,-0.13596255850094700000,-0.21096742828834700000,0.48039565850420200000,0.40644128039389200000,-0.10994939188860700000,-0.05830926136437620000,-0.14453244575623300000,-0.02764376348328680000,-0.07313444769593480000,0.11481500069886500000,-0.07874418876318520000,0.52742001437706600000
85,-0.48753699163389000000,0.18096311676014200000,-0.06465357156878530000,-0.11006712754853900000,-0.05042248494366520000,-0.03002973389595790000,0.06209783682952150000,0.02649049452676750000,-0.14132461958867700000,-0.01921273245523310000,-0.30390202704018100000,-0.63773193608641400000,0.17808987498446400000
86,-0.62637410909853800000,-0.16015234311133800000,0.10573734265290400000,1.00465119623186000000,0.28217210724025200000,-0.07326021285121910000,0.12266313877030000000,0.09575558487333820000,0.26032842750999700000,0.22852541756383900000,0.13770857433753300000,-0.50301155692085000000,0.22603714901874300000
87,-0.45059297446962600000,-0.11113770002504200000,0.07547995726748480000,0.25852522641561000000,0.56877477371192600000,-0.06545653893052940000,0.09783881144620420000,-0.07585088999070710000,0.32499038770382400000,0.15473040760226100000,0.61493412531224200000,-0.20862288873219800000,0.35617974996892800000
88,0.05452958916235450000,0.08984852631336310000,-0.40431250782272000000,-0.15657954412769900000,-0.02405544094265800000,0.00154713927365043000,0.28136330597780700000,-0.01215119313847130000,0.22144343121378600000,-0.32918183498505800000,0.12712833261189600000,-0.92891151562968200000,-0.03424805288162770000
89,-0.41044140995638000000,-0.06460044598068760000,-0.52199946288279500000,-0.23266427456569800000,0.04975213866381430000,-0.04064224429796200000,0.20476547476144500000,0.14055495034298600000,-0.03569102219421980000,-0.32828750782984800000,-0.34735336685231000000,-0.93654978164502500000,-0.00684961057632554000
90,0.22571382055349800000,0.15541037553082000000,0.04876125426611780000,0.29659760414318300000,0.34768919830161000000,-0.04731295350913330000,0.14856853146997500000,-0.23523238361261300000,0.17818350628844500000,-0.10163530745914100000,0.27395982198043200000,-0.67446183898360700000,0.22603714901874300000
91,0.18319954543548400000,-0.12070358427918000000,0.09587229883442730000,0.16186300033622500000,0.00244663450509634000,-0.05654661652285040000,0.04783815285973190000,-0.19797495121773400000,0.20129705966365900000,-0.34170520630622900000,0.43012255185263200000,-0.80368765794127500000,0.27398442305302200000
92,-0.54469017985991200000,-0.00564982501468250000,-0.01153669994571270000,0.55863021961438300000,1.26390165439486000000,-0.15280743078965900000,-0.00259314046955545000,0.02815614384309680000,-0.01145411298092370000,-0.23899799734664300000,0.32209444565074100000,-0.06673222731032280000,0.23973637017139400000
93,-0.23983494675938100000,-0.20324195792333500000,0.21788472718642200000,0.12471977363572100000,0.26959916641273200000,0.00128476481416641000,0.11269002464713100000,0.01156607271131800000,0.18197716526021100000,0.21803140657222600000,0.10483403998172500000,-0.78845670532325800000,0.15754104325548700000
94,-0.10721474373410400000,-0.43682523427750500000,-0.19125932860401000000,0.02040732507055530000,0.37383869751087900000,-0.08893153637570570000,0.05288842593198600000,-0.25835797627484100000,-0.14481098706091400000,-0.33150425753848300000,-0.39099365941080700000,-0.39748624933705300000,0.34248052881627700000
95,-0.32218318297606700000,0.13592141411872100000,0.18263253845576300000,-0.09135721104493660000,0.01456011280788330000,0.01926141794109850000,0.11686378167035300000,0.14058312272033700000,0.39665661321486700000,-0.02635698142346440000,0.49105197150595000000,-0.68779468785524700000,-0.03424805288162770000
96,-0.11326786198910800000,0.59525730260512600000,0.11261058954634900000,0.11577526462476300000,0.60878371093429700000,-0.02816734729024340000,0.15283760694172700000,0.05411613387601290000,0.60410703835430200000,-0.15445902326618900000,0.31362417165757400000,-0.52256537533946000000,0.00684961057632554000
97,-0.01241586010357480000,0.13091035269536200000,-0.43146746871619200000,0.04624530355770050000,0.09627008813281870000,-0.01584968212937490000,0.08829464638284480000,0.00864229208752691000,-0.25885654437511300000,0.44540764631612200000,0.10817836311073100000,-0.84164099982916600000,-0.00684961057632554000
98,-0.13232731153595200000,0.00586364735020216000,0.19986299683386500000,0.21158492389931600000,0.04634675350032910000,0.02526850266474880000,0.02956701258480310000,0.04396562615219430000,0.09490994304890290000,-0.20440012265727600000,0.36643044138987000000,-1.00717471669687000000,0.04109766345795320000
99,-0.49220215764218100000,0.01174967157730520000,-0.32854860388165600000,0.00171923821181759000,0.45120929837480700000,-0.06790002995308190000,0.11551044943040700000,0.11786651072317100000,0.34437129841705400000,-0.10897956937045600000,-0.24500905048514100000,-0.47436455998658800000,0.06164649518692980000
100,-0.15438861093466200000,-0.18194456713188700000,0.06314145584810480000,-0.54424865939766400000,-0.18172109516174300000,0.03913351125938010000,0.26187890457188700000,0.16678298030856200000,0.45488476263004600000,0.24386365463925100000,0.17957608075811100000,-0.96082721119927400000,-0.08904493749223200000
